"County","name","value"
"Archer","Accidental.Deaths.by.Cocaine.per.100k",""
"Archer","Accidental.Deaths.by.Heroin.per.100k",""
"Archer","Accidental.Deaths.by.Methadone.per.100k",""
"Archer","Accidental.Deaths.by.Opioids.per.100k",""
"Archer","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"Archer","Accidental.Deaths.by.Other.Opioids.per.100k",""
"Archer","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Archer","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Archer","Accidental.Deaths.by.Synthetics.per.100k",""
"Archer","Maternal.Deaths.per.100k",""
"Archer","Opioid.Overdose.Deaths.per.100k",""
"Archer","Drug.Poisoning.Deaths.per.100k",""
"Archer","Opioid.Dispensing.Rate.per.100","0.5"
"Archer","HPSA.Primary.Care.Score","16"
"Archer","HPSA.Primary.Care.FTE.Short","2.47"
"Archer","HPSA.Mental.FTE.Short","0.43"
"Archer","HPSA.Mental.Score","15"
"Archer","PCPs.per.100k","-"
"Archer","Nurse.Practitioners.per.100k","0"
"Archer","Physician.Assistants.per.100k","0"
"Archer","Dentists.per.100k","-"
"Archer","LCDCs.per.100k","24.2"
"Archer","LPCs.per.100k","48.4"
"Archer","LCSWs.per.100k","-"
"Archer","Psychiatrists.per.100k","-"
"Archer","Mental.Health.Providers.per.100k",""
"Archer","Urgent.Care.Orgs.per.100k","0"
"Archer","Health.Centers.per.100k","0"
"Archer","Community.Mental.Health.Centers.per.100k","0"
"Archer","Rural.Health.Clinics.per.100k","34"
"Archer","Home.Health.Agencies.per.100k","0"
"Archer","Hospices.per.100k","0"
"Archer","Nursing.Facilities.per.100k","11"
"Archer","Nursing.Facility.Beds.per.100k","525"
"Archer","Skilled.Nursing.Facilities.per.100k","0"
"Archer","Skilled.Nursing.Facility.Beds.per.100k","0"
"Archer","Mental.Health.Facilities.per.1k","0"
"Archer","Mental.Health.Facilities.Accepting.Medicare.per.1k","0"
"Archer","Percent.Clinicians.Accepting.Medicaid","0"
"Archer","Percent.Nursing.Homes.For.Profit",""
"Archer","Percent.Nursing.Homes.Chain",""
"Archer","Percent.Hospitals.Private.For.Profit","50"
"Archer","Percent.Hospitals.Non.Profit","25"
"Archer","Percent.Hospitals.Government","25"
"Archer","Nursing.Home.Occupancy.Rate",""
"Archer","Median.Distance.to.Urgent.Care","16.98"
"Archer","Median.Distance.to.Emergency.Department","3.87"
"Archer","Median.Distance.to.Medical.Surgical.ICU","16.94"
"Archer","Median.Distance.to.Trauma.Center","16.94"
"Archer","Median.Distance.to.Pediatric.ICU","61.71"
"Archer","Median.Distance.to.Obstetrics.Department","16.94"
"Archer","Median.Distance.to.Health.Clinic","4.23"
"Archer","Median.Distance.to.Alcohol.Drug.Incare","17.05"
"Armstrong","State","Texas"
"Armstrong","FIPS.Code","48011"
"Armstrong","Population","1950"
"Armstrong","Economic.Region","High Plains"
"Armstrong","Overall.Social.Vulnerability","0.0119"
"Armstrong","Socioeconomic.Social.Vulnerability","0.004"
"Armstrong","Household.Characteristics.Social.Vulnerability","0.0316"
"Armstrong","Race.Ethnicity.Social.Vulnerability","0.0079"
"Armstrong","Housing.Transport.Social.Vulnerability","0.2727"
"Armstrong","Median.Age","41.7"
"Armstrong","Percent.Age.0.to.17","23.38"
"Armstrong","Percent.Age.Over.65","20.92"
"Armstrong","Percent.Asian","0"
"Armstrong","Percent.Black","0.72"
"Armstrong","Percent.Hispanic","8.46"
"Armstrong","Percent.White","88.51"
"Armstrong","Percent.Households_Limited_English","0.56"
"Armstrong","Percent.Veteran","11.69"
"Armstrong","NCHS.Rural.Urban.Code","3"
"Armstrong","Percent.Households.No.Computer.Device","10"
"Armstrong","Percent.Households.Smartphone.Only","8.75"
"Armstrong","Percent.Households.No.Internet","13.89"
"Armstrong","Percent.Commute.Less.than.15min","28.12"
"Armstrong","Percent.Commute.15min.to.29min","21.27"
"Armstrong","Percent.Commute.30min.to.59min","46.94"
"Armstrong","Percent.Commute.60min.or.More","3.67"
"Armstrong","Percent.Housing.Units.No.Vehicle","6.53"
"Armstrong","GINI.Index","0.36"
"Armstrong","Percent.Unemployed","0.54"
"Armstrong","Median.Household.Income","69386"
"Armstrong","Median.Household.Income.Asian",""
"Armstrong","Median.Household.Income.Black",""
"Armstrong","Median.Household.Income.Hispanic","68821"
"Armstrong","Median.Household.Income.White","72946"
"Armstrong","Percent.in.Poverty","7.27"
"Armstrong","Percent.in.Poverty.Asian",""
"Armstrong","Percent.in.Poverty.Black",""
"Armstrong","Percent.in.Poverty.Hispanic","8.13"
"Armstrong","Percent.in.Poverty.White","6.66"
"Armstrong","Percent.Households.Food.Stamps","2.5"
"Armstrong","Median.Home.Value","156100"
"Armstrong","Median.Rent","938"
"Armstrong","Percent.Less.than.Highschool","8.89"
"Armstrong","Percent.Highschool.Graduate","23.77"
"Armstrong","Percent.with.Associate.Degree","41.63"
"Armstrong","Percent.with.Bachelor.Degree","17.34"
"Armstrong","Percent.with.Graduate.Degree","8.37"
"Armstrong","Percent.Medicaid","7.05"
"Armstrong","Percent.Medicare.Only","7.37"
"Armstrong","Percent.Health.Insurance.Other","4.4"
"Armstrong","Percent.No.Health.Insurance","7"
"Armstrong","Obesity.Rate","33.3"
"Armstrong","Diabetes.Rate","11.9"
"Armstrong","Binge.Drinking.Rate","17.5"
"Armstrong","Smoking.Rate","15.9"
"Armstrong","Depression.Rate","21.9"
"Armstrong","Anxiety.Disorders.Rate.Medicare","15"
"Armstrong","Bipolar.Disorder.Rate.Medicare","2"
"Armstrong","Depressive.Disorders.Rate.Medicare","22"
"Armstrong","Personality.Disorders.Rate.Medicare","0"
"Armstrong","Opioid.Overuse.Disorder.Rate.Medicare","1"
"Armstrong","Birth.Defects.per.10k",""
"Armstrong","Deaths.from.Injury.per.100k",""
"Armstrong","Deaths.from.Transport.Accident.per.100k",""
"Armstrong","Deaths.from.Suicide.per.100k",""
"Armstrong","Deaths.from.Assault.per.100k",""
"Armstrong","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"Armstrong","Accidental.Deaths.by.Cannabis.per.100k",""
"Armstrong","Accidental.Deaths.by.Cocaine.per.100k",""
"Armstrong","Accidental.Deaths.by.Heroin.per.100k",""
"Armstrong","Accidental.Deaths.by.Methadone.per.100k",""
"Armstrong","Accidental.Deaths.by.Opioids.per.100k",""
"Armstrong","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"Armstrong","Accidental.Deaths.by.Other.Opioids.per.100k",""
"Armstrong","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Armstrong","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Armstrong","Accidental.Deaths.by.Synthetics.per.100k",""
"Armstrong","Maternal.Deaths.per.100k",""
"Armstrong","Opioid.Overdose.Deaths.per.100k",""
"Armstrong","Drug.Poisoning.Deaths.per.100k",""
"Armstrong","Opioid.Dispensing.Rate.per.100","20.3"
"Armstrong","HPSA.Primary.Care.Score","11"
"Armstrong","HPSA.Primary.Care.FTE.Short","0.54"
"Armstrong","HPSA.Mental.FTE.Short","0.1"
"Armstrong","HPSA.Mental.Score","12"
"Armstrong","PCPs.per.100k","-"
"Armstrong","Nurse.Practitioners.per.100k","0"
"Armstrong","Physician.Assistants.per.100k","0"
"Armstrong","Dentists.per.100k","-"
"Armstrong","LCDCs.per.100k","-"
"Armstrong","LPCs.per.100k","51.4"
"Armstrong","LCSWs.per.100k","-"
"Armstrong","Psychiatrists.per.100k","-"
"Armstrong","Mental.Health.Providers.per.100k",""
"Armstrong","Urgent.Care.Orgs.per.100k","0"
"Armstrong","Health.Centers.per.100k","0"
"Armstrong","Community.Mental.Health.Centers.per.100k","0"
"Armstrong","Rural.Health.Clinics.per.100k","51"
"Armstrong","Home.Health.Agencies.per.100k","0"
"Armstrong","Hospices.per.100k","0"
"Armstrong","Nursing.Facilities.per.100k","51"
"Armstrong","Nursing.Facility.Beds.per.100k","2769"
"Armstrong","Skilled.Nursing.Facilities.per.100k","0"
"Armstrong","Skilled.Nursing.Facility.Beds.per.100k","0"
"Armstrong","Mental.Health.Facilities.per.1k","0"
"Armstrong","Mental.Health.Facilities.Accepting.Medicare.per.1k","0"
"Armstrong","Percent.Clinicians.Accepting.Medicaid","0"
"Armstrong","Percent.Nursing.Homes.For.Profit","100"
"Armstrong","Percent.Nursing.Homes.Chain","100"
"Armstrong","Percent.Hospitals.Private.For.Profit","50"
"Armstrong","Percent.Hospitals.Non.Profit","50"
"Armstrong","Percent.Hospitals.Government","0"
"Armstrong","Nursing.Home.Occupancy.Rate","68.18"
"Armstrong","Median.Distance.to.Urgent.Care","27.92"
"Armstrong","Median.Distance.to.Emergency.Department","30.56"
"Armstrong","Median.Distance.to.Medical.Surgical.ICU","28.09"
"Armstrong","Median.Distance.to.Trauma.Center","30.6"
"Armstrong","Median.Distance.to.Pediatric.ICU","30.6"
"Armstrong","Median.Distance.to.Obstetrics.Department","30.59"
"Armstrong","Median.Distance.to.Health.Clinic","2.14"
"Armstrong","Median.Distance.to.Alcohol.Drug.Incare","30.59"
"Atascosa","State","Texas"
"Atascosa","FIPS.Code","48013"
"Atascosa","Population","50194"
"Atascosa","Economic.Region","Alamo"
"Atascosa","Overall.Social.Vulnerability","0.7075"
"Atascosa","Socioeconomic.Social.Vulnerability","0.6008"
"Atascosa","Household.Characteristics.Social.Vulnerability","0.6443"
"Atascosa","Race.Ethnicity.Social.Vulnerability","0.8379"
"Atascosa","Housing.Transport.Social.Vulnerability","0.7036"
"Atascosa","Median.Age","36"
"Atascosa","Percent.Age.0.to.17","27.07"
"Atascosa","Percent.Age.Over.65","14.77"
"Atascosa","Percent.Asian","0.5"
"Atascosa","Percent.Black","1.08"
"Atascosa","Percent.Hispanic","64.73"
"Atascosa","Percent.White","32.83"
"Atascosa","Percent.Households_Limited_English","7.39"
"Atascosa","Percent.Veteran","8.71"
"Atascosa","NCHS.Rural.Urban.Code","2"
"Atascosa","Percent.Households.No.Computer.Device","10.61"
"Atascosa","Percent.Households.Smartphone.Only","20.14"
"Atascosa","Percent.Households.No.Internet","14.6"
"Atascosa","Percent.Commute.Less.than.15min","24.21"
"Atascosa","Percent.Commute.15min.to.29min","26.04"
"Atascosa","Percent.Commute.30min.to.59min","39.63"
"Atascosa","Percent.Commute.60min.or.More","10.12"
"Atascosa","Percent.Housing.Units.No.Vehicle","5.26"
"Atascosa","GINI.Index","0.44"
"Atascosa","Percent.Unemployed","7.21"
"Atascosa","Median.Household.Income","59251"
"Atascosa","Median.Household.Income.Asian","91198"
"Atascosa","Median.Household.Income.Black","27632"
"Atascosa","Median.Household.Income.Hispanic","53030"
"Atascosa","Median.Household.Income.White","67107"
"Atascosa","Percent.in.Poverty","11.01"
"Atascosa","Percent.in.Poverty.Asian","0"
"Atascosa","Percent.in.Poverty.Black","2.71"
"Atascosa","Percent.in.Poverty.Hispanic","12.17"
"Atascosa","Percent.in.Poverty.White","8.29"
"Atascosa","Percent.Households.Food.Stamps","13.59"
"Atascosa","Median.Home.Value","106000"
"Atascosa","Median.Rent","863"
"Atascosa","Percent.Less.than.Highschool","21.04"
"Atascosa","Percent.Highschool.Graduate","39.67"
"Atascosa","Percent.with.Associate.Degree","23.98"
"Atascosa","Percent.with.Bachelor.Degree","11.37"
"Atascosa","Percent.with.Graduate.Degree","3.94"
"Atascosa","Percent.Medicaid","14.84"
"Atascosa","Percent.Medicare.Only","4.95"
"Atascosa","Percent.Health.Insurance.Other","5.11"
"Atascosa","Percent.No.Health.Insurance","18.67"
"Atascosa","Obesity.Rate","38.1"
"Atascosa","Diabetes.Rate","14.2"
"Atascosa","Binge.Drinking.Rate","17.5"
"Atascosa","Smoking.Rate","16.7"
"Atascosa","Depression.Rate","20.3"
"Atascosa","Anxiety.Disorders.Rate.Medicare","21"
"Atascosa","Bipolar.Disorder.Rate.Medicare","4"
"Atascosa","Depressive.Disorders.Rate.Medicare","18"
"Atascosa","Personality.Disorders.Rate.Medicare","0"
"Atascosa","Opioid.Overuse.Disorder.Rate.Medicare","2"
"Atascosa","Birth.Defects.per.10k","682.45"
"Atascosa","Deaths.from.Injury.per.100k","51.4"
"Atascosa","Deaths.from.Transport.Accident.per.100k","21.12"
"Atascosa","Deaths.from.Suicide.per.100k","15.54"
"Atascosa","Deaths.from.Assault.per.100k","4.78"
"Atascosa","Accidental.Deaths.by.Benzodiazepines.per.100k","0"
"Atascosa","Accidental.Deaths.by.Cannabis.per.100k",""
"Atascosa","Accidental.Deaths.by.Cocaine.per.100k","0"
"Atascosa","Accidental.Deaths.by.Heroin.per.100k",""
"Atascosa","Accidental.Deaths.by.Methadone.per.100k","0"
"Atascosa","Accidental.Deaths.by.Opioids.per.100k",""
"Atascosa","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"Atascosa","Accidental.Deaths.by.Other.Opioids.per.100k","0"
"Atascosa","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Atascosa","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Atascosa","Accidental.Deaths.by.Synthetics.per.100k","0"
"Atascosa","Maternal.Deaths.per.100k",""
"Atascosa","Opioid.Overdose.Deaths.per.100k","3.98"
"Atascosa","Drug.Poisoning.Deaths.per.100k","11.56"
"Atascosa","Opioid.Dispensing.Rate.per.100","20"
"Atascosa","HPSA.Primary.Care.Score","7"
"Atascosa","HPSA.Primary.Care.FTE.Short","0.45"
"Atascosa","HPSA.Mental.FTE.Short","1.19"
"Atascosa","HPSA.Mental.Score","12"
"Atascosa","PCPs.per.100k","24.3"
"Atascosa","Nurse.Practitioners.per.100k","41"
"Atascosa","Physician.Assistants.per.100k","12"
"Atascosa","Dentists.per.100k","13.1"
"Atascosa","LCDCs.per.100k","22.4"
"Atascosa","LPCs.per.100k","37.4"
"Atascosa","LCSWs.per.100k","7.5"
"Atascosa","Psychiatrists.per.100k","9.3"
"Atascosa","Mental.Health.Providers.per.100k","39.1"
"Atascosa","Urgent.Care.Orgs.per.100k","2"
"Atascosa","Health.Centers.per.100k","2"
"Atascosa","Community.Mental.Health.Centers.per.100k","0"
"Atascosa","Rural.Health.Clinics.per.100k","22"
"Atascosa","Home.Health.Agencies.per.100k","2"
"Atascosa","Hospices.per.100k","0"
"Atascosa","Nursing.Facilities.per.100k","12"
"Atascosa","Nursing.Facility.Beds.per.100k","737"
"Atascosa","Skilled.Nursing.Facilities.per.100k","0"
"Atascosa","Skilled.Nursing.Facility.Beds.per.100k","0"
"Atascosa","Mental.Health.Facilities.per.1k","1.93"
"Atascosa","Mental.Health.Facilities.Accepting.Medicare.per.1k","1.93"
"Atascosa","Percent.Clinicians.Accepting.Medicaid","99.43"
"Atascosa","Percent.Nursing.Homes.For.Profit","66.67"
"Atascosa","Percent.Nursing.Homes.Chain","100"
"Atascosa","Percent.Hospitals.Private.For.Profit","75"
"Atascosa","Percent.Hospitals.Non.Profit","16.67"
"Atascosa","Percent.Hospitals.Government","8.33"
"Atascosa","Nursing.Home.Occupancy.Rate","74.89"
"Atascosa","Median.Distance.to.Urgent.Care","7.21"
"Atascosa","Median.Distance.to.Emergency.Department","8.69"
"Atascosa","Median.Distance.to.Medical.Surgical.ICU","8.69"
"Atascosa","Median.Distance.to.Trauma.Center","20.72"
"Atascosa","Median.Distance.to.Pediatric.ICU","27.2"
"Atascosa","Median.Distance.to.Obstetrics.Department","8.69"
"Atascosa","Median.Distance.to.Health.Clinic","3.65"
"Atascosa","Median.Distance.to.Alcohol.Drug.Incare","21.76"
"Austin","State","Texas"
"Austin","FIPS.Code","48015"
"Austin","Population","29892"
"Austin","Economic.Region","Gulf Coast"
"Austin","Overall.Social.Vulnerability","0.4545"
"Austin","Socioeconomic.Social.Vulnerability","0.3241"
"Austin","Household.Characteristics.Social.Vulnerability","0.6798"
"Austin","Race.Ethnicity.Social.Vulnerability","0.4308"
"Austin","Housing.Transport.Social.Vulnerability","0.4506"
"Austin","Median.Age","40.9"
"Austin","Percent.Age.0.to.17","23.87"
"Austin","Percent.Age.Over.65","19.47"
"Austin","Percent.Asian","0.55"
"Austin","Percent.Black","8.77"
"Austin","Percent.Hispanic","27.23"
"Austin","Percent.White","61.63"
"Austin","Percent.Households_Limited_English","2.72"
"Austin","Percent.Veteran","5.2"
"Austin","NCHS.Rural.Urban.Code","2"
"Austin","Percent.Households.No.Computer.Device","9.89"
"Austin","Percent.Households.Smartphone.Only","12.5"
"Austin","Percent.Households.No.Internet","17.27"
"Austin","Percent.Commute.Less.than.15min","31.63"
"Austin","Percent.Commute.15min.to.29min","27.89"
"Austin","Percent.Commute.30min.to.59min","27.67"
"Austin","Percent.Commute.60min.or.More","12.81"
"Austin","Percent.Housing.Units.No.Vehicle","4.17"
"Austin","GINI.Index","0.43"
"Austin","Percent.Unemployed","5.58"
"Austin","Median.Household.Income","64468"
"Austin","Median.Household.Income.Asian",""
"Austin","Median.Household.Income.Black","31395"
"Austin","Median.Household.Income.Hispanic","51482"
"Austin","Median.Household.Income.White","77296"
"Austin","Percent.in.Poverty","11.72"
"Austin","Percent.in.Poverty.Asian","0"
"Austin","Percent.in.Poverty.Black","39.27"
"Austin","Percent.in.Poverty.Hispanic","16.48"
"Austin","Percent.in.Poverty.White","4.99"
"Austin","Percent.Households.Food.Stamps","9"
"Austin","Median.Home.Value","197200"
"Austin","Median.Rent","822"
"Austin","Percent.Less.than.Highschool","12.42"
"Austin","Percent.Highschool.Graduate","33.44"
"Austin","Percent.with.Associate.Degree","31.19"
"Austin","Percent.with.Bachelor.Degree","16.03"
"Austin","Percent.with.Graduate.Degree","6.92"
"Austin","Percent.Medicaid","12.51"
"Austin","Percent.Medicare.Only","7.96"
"Austin","Percent.Health.Insurance.Other","4.67"
"Austin","Percent.No.Health.Insurance","14.56"
"Austin","Obesity.Rate","36.1"
"Austin","Diabetes.Rate","13.9"
"Austin","Binge.Drinking.Rate","16.3"
"Austin","Smoking.Rate","17"
"Austin","Depression.Rate","21.6"
"Austin","Anxiety.Disorders.Rate.Medicare","16"
"Austin","Bipolar.Disorder.Rate.Medicare","2"
"Austin","Depressive.Disorders.Rate.Medicare","13"
"Austin","Personality.Disorders.Rate.Medicare","1"
"Austin","Opioid.Overuse.Disorder.Rate.Medicare","1"
"Austin","Birth.Defects.per.10k","523.08"
"Austin","Deaths.from.Injury.per.100k","66.87"
"Austin","Deaths.from.Transport.Accident.per.100k","26.08"
"Austin","Deaths.from.Suicide.per.100k","23.41"
"Austin","Deaths.from.Assault.per.100k",""
"Austin","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"Austin","Accidental.Deaths.by.Cannabis.per.100k",""
"Austin","Accidental.Deaths.by.Cocaine.per.100k","0"
"Austin","Accidental.Deaths.by.Heroin.per.100k","0"
"Austin","Accidental.Deaths.by.Methadone.per.100k","0"
"Austin","Accidental.Deaths.by.Opioids.per.100k",""
"Austin","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"Austin","Accidental.Deaths.by.Other.Opioids.per.100k",""
"Austin","Accidental.Deaths.by.Psychostimulants.per.100k","0"
"Austin","Accidental.Deaths.by.Pyschotropics.per.100k","0"
"Austin","Accidental.Deaths.by.Synthetics.per.100k",""
"Austin","Maternal.Deaths.per.100k",""
"Austin","Opioid.Overdose.Deaths.per.100k",""
"Austin","Drug.Poisoning.Deaths.per.100k","11.37"
"Austin","Opioid.Dispensing.Rate.per.100","20.3"
"Austin","HPSA.Primary.Care.Score",""
"Austin","HPSA.Primary.Care.FTE.Short",""
"Austin","HPSA.Mental.FTE.Short","1.47"
"Austin","HPSA.Mental.Score","13"
"Austin","PCPs.per.100k","22.7"
"Austin","Nurse.Practitioners.per.100k","47"
"Austin","Physician.Assistants.per.100k","10"
"Austin","Dentists.per.100k","48.7"
"Austin","LCDCs.per.100k","3.2"
"Austin","LPCs.per.100k","29.2"
"Austin","LCSWs.per.100k","3.2"
"Austin","Psychiatrists.per.100k","3.2"
"Austin","Mental.Health.Providers.per.100k","39.96"
"Austin","Urgent.Care.Orgs.per.100k","7"
"Austin","Health.Centers.per.100k","0"
"Austin","Community.Mental.Health.Centers.per.100k","0"
"Austin","Rural.Health.Clinics.per.100k","17"
"Austin","Home.Health.Agencies.per.100k","7"
"Austin","Hospices.per.100k","0"
"Austin","Nursing.Facilities.per.100k","20"
"Austin","Nursing.Facility.Beds.per.100k","1566"
"Austin","Skilled.Nursing.Facilities.per.100k","0"
"Austin","Skilled.Nursing.Facility.Beds.per.100k","0"
"Austin","Mental.Health.Facilities.per.1k","0"
"Austin","Mental.Health.Facilities.Accepting.Medicare.per.1k","0"
"Austin","Percent.Clinicians.Accepting.Medicaid","97.92"
"Austin","Percent.Nursing.Homes.For.Profit","100"
"Austin","Percent.Nursing.Homes.Chain","0"
"Austin","Percent.Hospitals.Private.For.Profit","58.82"
"Austin","Percent.Hospitals.Non.Profit","29.41"
